打印次数,发货小包装数量,发货金额,发货毛重,发货体积,发货大包装数量,调整单对应的原单,代垫费用应收金额,WMS系统实际拣货数量,发货单WMS系统锁定库存优先级,折扣金额,provience,time
1,42,5356.8,63.2,0.18421569,7.0,194792084,0.0,42,5,0.0,湖北,2020-01-10 00:00:00
1,1000,2910.0,0.1,0.1,1.0,194655745,0.0,0,5,0.0,湖北,2020-01-07 00:00:00
1,225,5170.0,438.3,1.6728775,37.0,194951045,0.0,225,5,0.0,湖北,2020-01-13 00:00:00
2,24,2088.54,37.5,0.04594874,4.0,194450685,0.0,24,5,0.0,湖北,2020-01-04 00:00:00
2,72,5950.2,122.6,0.41000206,12.0,194450317,0.0,72,5,0.0,湖北,2020-01-04 00:00:00
2,72,7680.0,158.6,0.3168837,12.0,194798692,0.0,72,5,0.0,湖北,2020-01-10 00:00:00
1,85,2291.0,198.276,5.41642771,15.06666667,194887508,0.0,0,5,0.0,湖北,2020-01-11 00:00:00
1,10,249.0,30.5,0.06287534,2.0,194625724,0.0,0,5,0.0,湖北,2020-01-07 00:00:00
1,1,3326.0,1.0,1.0,1.0,195000713,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,1960,60025.0,326.66666667,326.66666667,326.66666667,194985248,0.0,1960,5,0.0,湖北,2020-01-13 00:00:00
1,10,1150.0,251.02,0.3272164,10.0,194830268,0.0,10,5,0.0,湖北,2020-01-10 00:00:00
2,96,10770.0,144.6,0.64742465,16.0,194904694,0.0,96,5,0.0,湖北,2020-01-11 00:00:00
1,12,17988.0,8.0,0.07,2.0,194874660,0.0,0,5,0.0,湖北,2020-01-11 00:00:00
2,48,4200.0,189.6,0.43008,12.0,194957943,0.0,48,5,0.0,湖北,2020-01-13 00:00:00
1,12,17988.0,8.0,0.07,2.0,194968435,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
2,127,18325.0,201.4,0.89306831,21.16666667,194723466,0.0,127,5,0.0,湖北,2020-01-09 00:00:00
1,84,0.0,24.5,0.053508,7.0,194893349,0.0,84,5,0.0,湖北,2020-01-11 00:00:00
1,92,3128.0,479.895,0.70442261,23.0,194966875,0.0,92,5,0.0,湖北,2020-01-13 00:00:00
1,120,3600.0,625.95,0.9124314,30.0,194898592,0.0,120,5,0.0,湖北,2020-01-11 00:00:00
1,12,17988.0,8.0,0.07,2.0,194968239,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,12,17988.0,8.0,0.07,2.0,194968247,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,484,50524.0,2360.1,4.7595768,121.0,194974993,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
2,72,4590.0,90.0,0.1342008,12.0,194919633,0.0,72,5,0.0,湖北,2020-01-13 00:00:00
2,72,6831.24,105.5,0.451393,12.0,194968765,0.0,72,5,0.0,湖北,2020-01-13 00:00:00
2,36,5661.0,104.0,3.15241548,6.0,194889627,0.0,36,5,0.0,湖北,2020-01-11 00:00:00
2,156,21690.0,249.7,1.13807898,26.0,194723455,0.0,156,4,0.0,湖北,2020-01-09 00:00:00
2,30,3000.0,5.0,5.0,5.0,194794711,0.0,30,5,0.0,湖北,2020-01-10 00:00:00
2,2880,5378.4,918.0,1.13740201,180.0,194992360,0.0,2880,5,0.0,湖北,2020-01-14 00:00:00
3,180,3475.0,0.02175,0.02175,0.675,195015248,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,1000,1940.0,0.5,0.5,5.0,194465988,0.0,0,5,0.0,湖北,2020-01-04 00:00:00
2,540,1938.06,0.009,0.009,0.9,194950069,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,1065,980.79,0.13625,0.13625,3.1625,194950744,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,55,506.4,0.01833333,0.01833333,0.25833333,194950065,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,5,522.0,30.54,0.05938572,2.0,194934364,0.0,5,5,0.0,湖北,2020-01-12 00:00:00
1,130,4540.0,590.6,1.5172298,50.0,194951945,0.0,130,5,0.0,湖北,2020-01-13 00:00:00
1,1026,16245.0,1863.9,4.37363622,171.0,194985876,0.0,1026,5,0.0,湖北,2020-01-13 00:00:00
1,438,13844.4,1027.13333333,14.52384139,85.78333333,194988577,0.0,438,5,0.0,湖北,2020-01-13 00:00:00
1,23,805.0,86.23,0.18042415,4.1,194744258,0.0,23,5,0.0,湖北,2020-01-09 00:00:00
1,62,1230.0,91.98333333,0.98414667,7.33333333,194790147,0.0,62,5,0.0,湖北,2020-01-10 00:00:00
1,400,15000.0,1960.0,3.729852,100.0,194830425,0.0,400,5,0.0,湖北,2020-01-10 00:00:00
1,2400,4560.0,0.03,0.03,3.0,195027217,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,600,1548.0,0.01,0.01,1.0,195025828,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
2,0,0.0,0.0,0.0,0.0,194883149,0.0,0,5,0.0,湖北,2020-01-11 00:00:00
1,84,1751.82,3.25,0.1,0.5,194949798,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,60,0.0,10.0,10.0,10.0,194980763,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
3,270,52950.0,445.5,1.7283157,45.0,194904711,0.0,270,5,0.0,湖北,2020-01-11 00:00:00
3,30,11700.0,59.5,0.2569584,5.0,194904712,0.0,30,5,0.0,湖北,2020-01-11 00:00:00
1,32,1790.0,155.6,0.23421642,8.0,194979255,0.0,32,5,0.0,湖北,2020-01-13 00:00:00
1,68,720.0,99.2,0.15414202,6.0,194974820,0.0,68,5,0.0,湖北,2020-01-13 00:00:00
1,1300,19108.0,1.17608334,1.17608334,103.35833334,194987884,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,170,2946.0,0.011,0.011,1.1,194989389,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,860,8500.8,0.10885714,0.10885714,1.88571429,194990353,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,200,2375.0,0.00166667,0.00166667,0.16666667,194986154,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,844.3,0.00166667,0.00166667,0.16666667,194983906,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,10,220.0,0.00333333,0.00333333,0.03333333,194983121,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,30,309.0,0.0015,0.0015,0.15,194979640,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,580,3952.0,5.72,0.16444444,2.55555556,194977957,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,40,335.0,0.0026,0.0026,0.35,194972447,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,10,65.0,0.00083333,0.00083333,0.08333333,194972541,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,40,190.0,1.14083333,0.02972222,0.19444444,194972910,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,515.0,0.0025,0.0025,0.25,194968968,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,40,200.0,0.00266667,0.00266667,0.26666667,194969266,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,220.0,0.005,0.005,0.5,194967320,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,240,1860.0,0.02,0.02,2.0,194968179,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
2,120,720.0,0.1,0.1,1.0,194963474,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,122,576.4,0.92149999,0.02233333,0.77499999,194965907,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,20,126.0,0.0001,0.0001,0.1,194965620,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,220.0,0.00166667,0.00166667,0.16666667,194964024,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,5,22.5,0.00416667,0.00416667,0.04166667,194963534,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,425.0,0.0005,0.0005,0.5,194961696,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,28,168.0,0.00028,0.00028,0.28,194962894,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,20,324.0,0.05,0.05,0.5,194960894,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,102,1053.0,0.04326667,0.04326667,0.66666667,194959627,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,120,2472.0,0.0003,6e-05,0.1,194959810,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,50,265.0,0.025,0.025,0.25,194956661,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,90,723.0,0.17284444,0.13384444,1.08444444,194956363,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,1000,7480.0,10.0,10.0,100.0,194954470,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,45,270.0,0.00045,0.00045,0.45,194953965,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,60,1105.8,0.01,0.01,1.0,194952619,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,2400,13920.0,0.2,0.2,2.0,194950285,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
2,150,12135.6,300.0,0.2876227,25.0,194968611,0.0,150,5,0.0,湖北,2020-01-13 00:00:00
1,4,439.0,100.102,3.03272164,4.0,194883654,0.0,4,5,0.0,湖北,2020-01-11 00:00:00
2,2420,14680.0,2546.925,41.01796619,207.0,194977744,0.0,2420,5,0.0,湖北,2020-01-13 00:00:00
2,441,23720.5,1423.652,39.25512691,102.0,194977724,0.0,441,5,0.0,湖北,2020-01-13 00:00:00
1,346,16208.1,823.5,21.62513072,68.0,194960451,0.0,346,5,0.0,湖北,2020-01-13 00:00:00
1,17,765.5,55.125,0.20599121,3.5,194967060,0.0,17,5,0.0,湖北,2020-01-13 00:00:00
2,60,4077.0,75.0,0.111834,10.0,194897112,0.0,60,5,0.0,湖北,2020-01-11 00:00:00
1,60,0.0,10.0,10.0,10.0,194850773,0.0,60,5,0.0,湖北,2020-01-10 00:00:00
1,177,994.8,0.02454167,0.02454167,0.53791667,194995921,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
2,300,13200.0,0.05,0.05,0.5,195049657,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,600,1800.0,0.01,0.01,1.0,195033844,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,14000,201712.0,1.31,1.31,41.0,195064495,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,152,9310.0,748.6,1.44925445,38.0,194978338,0.0,152,5,0.0,湖北,2020-01-13 00:00:00
1,40,1560.0,195.0,0.3541855,10.0,195031277,0.0,40,5,0.0,湖北,2020-01-14 00:00:00
1,40,2100.0,196.0,0.3819101,10.0,195035703,0.0,40,5,0.0,湖北,2020-01-14 00:00:00
1,460,20220.0,1874.2,13.6484716,110.0,195023923,0.0,460,5,0.0,湖北,2020-01-14 00:00:00
1,14,690.0,96.4,1.2938572,11.0,195065409,0.0,14,5,0.0,湖北,2020-01-14 00:00:00
1,4000,173000.0,19500.0,38.29644,1000.0,195109813,0.0,4000,5,0.0,湖北,2020-01-15 00:00:00
1,200,7600.0,50.0,50.0,50.0,195015496,0.0,200,5,0.0,湖北,2020-01-14 00:00:00
1,1500,4650.0,1200.0,25.0,100.0,194960447,0.0,1500,5,0.0,湖北,2020-01-13 00:00:00
2,10,7720.0,27.9,0.093068,2.0,194960797,0.0,10,5,0.0,湖北,2020-01-13 00:00:00
1,154,5250.0,700.0,1.67878153,35.93333333,194829111,0.0,154,5,0.0,湖北,2020-01-10 00:00:00
1,13,830.0,59.94,0.11943686,3.06666666,194974442,0.0,13,5,0.0,湖北,2020-01-13 00:00:00
1,18,384.0,33.0,3.0,3.0,195038633,0.0,18,5,0.0,湖北,2020-01-14 00:00:00
1,38,1680.0,178.6,0.39344531,9.13333333,194975630,,38,5,0.0,湖北,2020-01-13 00:00:00
2,80,5100.0,394.0,0.7723736,20.0,195064514,0.0,80,5,0.0,湖北,2020-01-14 00:00:00
2,18,1098.0,26.4,0.11112945,3.0,194832356,0.0,18,5,0.0,湖北,2020-01-11 00:00:00
2,18,6084.0,31.2,0.10107585,3.0,194987684,0.0,18,5,0.0,湖北,2020-01-13 00:00:00
4,60,20280.0,104.0,0.3369195,10.0,194987709,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
4,30,10140.0,52.0,0.16845975,5.0,194987711,0.0,30,5,0.0,湖北,2020-01-13 00:00:00
4,18,6084.0,31.2,0.10107585,3.0,194987713,0.0,18,5,0.0,湖北,2020-01-13 00:00:00
4,18,6084.0,31.2,0.10107585,3.0,194987724,0.0,18,5,0.0,湖北,2020-01-13 00:00:00
1,96,2411.52,68.0,0.25839,4.0,194976333,0.0,96,5,0.0,湖北,2020-01-13 00:00:00
1,16,720.0,78.4,0.15097906,4.0,194954050,0.0,16,5,0.0,湖北,2020-01-13 00:00:00
1,52,1775.0,180.7,0.36562001,11.0,194973587,0.0,52,5,0.0,湖北,2020-01-13 00:00:00
1,1120,57520.0,5163.2,9.4617675,280.0,194997231,0.0,1120,5,0.0,湖北,2020-01-13 00:00:00
1,108,278.79,35.4,0.05657379,6.0,195032737,0.0,108,5,0.0,湖北,2020-01-14 00:00:00
2,12,5644.8,21.6,0.07229434,2.0,195042515,0.0,12,5,0.0,湖北,2020-01-14 00:00:00
1,51,1514.0,135.635,1.62692596,11.0,195060292,0.0,51,5,0.0,湖北,2020-01-14 00:00:00
1,100,1666.7,181.66666667,0.42628033,16.66666667,194920896,0.0,100,5,0.0,湖北,2020-01-12 00:00:00
2,450,87600.0,742.7,3.0468445,76.0,194979746,0.0,450,5,0.0,湖北,2020-01-13 00:00:00
2,102,12806.4,154.8,0.62245911,17.0,194833913,0.0,102,5,0.0,湖北,2020-01-10 00:00:00
2,96,15504.0,152.7,0.6267976,16.0,194833916,0.0,96,5,0.0,湖北,2020-01-10 00:00:00
1,20,1300.0,105.0,0.005,5.0,195113316,0.0,20,5,0.0,湖北,2020-01-15 00:00:00
1,60,0.0,75.0,0.11438135,10.0,194986744,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
1,60,0.0,10.0,10.0,10.0,194813226,0.0,60,5,0.0,湖北,2020-01-10 00:00:00
2,180,19080.0,270.0,1.2209673,30.0,194904695,0.0,180,5,0.0,湖北,2020-01-11 00:00:00
2,24,1795.68,37.5,0.04543927,4.0,194449237,0.0,24,5,0.0,湖北,2020-01-04 00:00:00
1,116,595.68,72.1,0.10486395,11.0,195032783,0.0,116,5,0.0,湖北,2020-01-14 00:00:00
1,300,10350.0,0.075,0.075,0.75,195114166,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,80,14400.0,0.1,0.1,1.0,195064869,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,30,180.0,0.0003,0.0003,0.3,195051801,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,600,7125.0,0.005,0.005,0.5,195037703,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,100,1250.0,0.005,0.005,0.5,195028741,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
2,40,298.0,0.00086,0.00086,0.41,195026541,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,100,760.0,0.001,0.001,0.1,195018953,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,120,805.0,0.006,0.006,0.6,195019292,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,60,250.8,0.0023,0.0023,0.23,195017287,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,10,63.0,0.00025,0.00025,0.025,195017454,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,15,150.9,0.00433333,0.00433333,0.04333333,195128341,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,91,800.0,0.01883,0.013526,0.3,195111426,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,400,500.0,0.004,0.004,0.4,194971382,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,24,981.96,0.017,0.017,0.17,195071728,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,310,1053.5,0.004125,0.004125,0.4125,195128859,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,332,3228.35,0.17185693,0.04281693,1.03965276,195123222,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,6,90.0,0.009375,0.01875,0.1875,195126193,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,140,960.0,182.0,0.713286,14.0,195066769,136.0,140,5,0.0,湖北,2020-01-14 00:00:00
1,120,4440.0,588.0,1.1189556,30.0,195045077,0.0,120,5,0.0,湖北,2020-01-14 00:00:00
1,160,5920.0,784.0,1.4919408,40.0,194981888,0.0,160,5,0.0,湖北,2020-01-13 00:00:00
1,121,7650.0,595.925,1.16821507,30.25,195128263,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,41,2697.5,101.41666667,2.89066667,8.91666667,195062442,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,36,1440.0,78.0,0.117216,6.0,195124087,0.0,36,5,0.0,湖北,2020-01-15 00:00:00
1,600,2400.0,0.5,0.5,5.0,195136113,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,9800,10780.0,5705.0,10.5,350.0,194973745,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,1140,44820.0,4655.0,9.1880805,260.0,195112703,0.0,1140,5,0.0,湖北,2020-01-15 00:00:00
1,400,20800.0,1960.0,3.819101,100.0,195055892,0.0,400,5,0.0,湖北,2020-01-14 00:00:00
1,56,734.0,28.90666667,0.05494592,4.13333333,195023748,0.0,56,5,0.0,湖北,2020-01-14 00:00:00
1,40,2360.0,197.0,0.3765787,10.0,195142022,0.0,40,5,0.0,湖北,2020-01-15 00:00:00
1,24,88.08,8.23,0.01330056,1.0,194934442,0.0,24,5,0.0,湖北,2020-01-12 16:54:06
2,138,22584.0,220.3,0.90294915,23.0,194979817,0.0,138,4,0.0,湖北,2020-01-13 00:00:00
2,30,4368.0,46.2,0.19597873,5.0,194979831,0.0,30,4,0.0,湖北,2020-01-13 00:00:00
3,674,23274.0,1934.545,17.17824524,107.0,195066199,0.0,674,5,0.0,湖北,2020-01-14 00:00:00
2,1953,24243.0,2766.376,28.6670208,197.0,195066173,0.0,1953,5,0.0,湖北,2020-01-14 00:00:00
1,2,100.0,9.8,0.0190955,0.5,195001740,0.0,2,5,0.0,湖北,2020-01-13 00:00:00
2,30,3074.1,37.5,0.05846435,5.0,194976012,0.0,30,5,0.0,湖北,2020-01-14 00:00:00
1,80,3000.0,392.0,0.7459704,20.0,194949994,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,28,1772.0,141.96,0.24121002,7.0,194975965,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,38,1446.0,130.7,0.26768551,8.0,195044436,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,400,5352.0,1.0,1.0,10.0,195142457,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,404,766.6,2.97315556,0.08426667,2.10444445,195142177,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,20,226.0,0.001,0.001,0.1,195139099,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,20,116.0,0.01666667,0.01666667,0.16666667,195127529,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,50,990.0,0.8,0.025,0.25,195116099,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,50,990.0,0.8,0.025,0.25,195113285,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,52,345.8,0.00143,0.00143,0.26,195113022,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,20,112.0,0.0001,0.0001,0.1,195113208,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,100,2470.5,0.04166667,0.04166667,0.41666667,195112666,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
2,50,1140.0,0.00416667,0.00416667,0.41666667,194986699,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,5,215.0,50.5,0.15,5.0,194965700,0.0,5,5,0.0,湖北,2020-01-13 00:00:00
1,30,154.0,30.0,0.41944,2.0,195033312,0.0,30,5,0.0,湖北,2020-01-14 00:00:00
1,18,824.0,135.805,0.36247327,12.0,195044296,0.0,18,5,0.0,湖北,2020-01-14 00:00:00
1,10000,33243.75,3450.0,6.695055,500.0,194613859,0.0,10000,5,0.0,湖北,2020-01-07 00:00:00
1,54,0.0,26.0,0.04479992,4.0,195143769,140.0,54,5,0.0,湖北,2020-01-15 00:00:00
1,102,27622.87,155.32,3.52633125,17.0,194693010,0.0,102,5,0.0,湖北,2020-01-08 00:00:00
0,54,3834.0,9.0,9.0,9.0,195183619,0.0,0,5,0.0,湖北,2020-01-16 09:09:25
0,102,19782.0,155.32,3.52633125,17.0,195183668,0.0,0,5,0.0,湖北,2020-01-16 09:09:25
1,78,19756.72,112.2,3.38365125,13.0,195017804,0.0,78,5,0.0,湖北,2020-01-14 00:00:00
1,12,2313.2,22.12,0.0821205,2.0,195020191,0.0,12,5,0.0,湖北,2020-01-14 00:00:00
0,60,8466.0,89.64,2.31231125,10.0,195184094,0.0,0,5,0.0,湖北,2020-01-16 09:14:24
2,300,12975.0,1470.5,2.8218396,75.0,195048282,0.0,300,5,0.0,湖北,2020-01-14 00:00:00
1,20,1300.0,105.0,0.005,5.0,195149095,0.0,20,5,0.0,湖北,2020-01-15 00:00:00
2,62,2292.0,145.48,2.37093918,13.0,194966405,0.0,62,5,0.0,湖北,2020-01-13 00:00:00
0,35,229600.0,899.9,12.144,35.0,195091089,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,52,655.0,28.45333333,0.05339296,4.06666667,195127736,0.0,52,5,0.0,湖北,2020-01-15 00:00:00
1,120,1606.0,214.3,0.85645497,15.0,195118945,0.0,120,5,0.0,湖北,2020-01-15 00:00:00
1,128,4000.0,51.6,0.1021873,7.0,195116025,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,600,196800.0,1080.0,3.614717,100.0,194999131,0.0,600,5,0.0,湖北,2020-01-13 00:00:00
1,300,4900.0,545.0,1.278841,50.0,195112035,0.0,300,5,0.0,湖北,2020-01-15 00:00:00
1,4,228.0,19.7,0.03936463,1.0,195188267,0.0,4,5,0.0,湖北,2020-01-16 00:00:00
2,48,5760.24,114.18,1.27515443,8.0,195000379,0.0,48,5,0.0,湖北,2020-01-14 00:00:00
2,30,3074.1,37.5,0.05846435,5.0,195042502,0.0,30,5,0.0,湖北,2020-01-14 00:00:00
2,60,20280.0,104.0,0.3369195,10.0,194897244,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
2,72,15628.8,144.6,0.37014404,12.0,195042520,0.0,72,5,0.0,湖北,2020-01-14 00:00:00
4,60,20280.0,104.0,0.3369195,10.0,194987756,0.0,60,5,0.0,湖北,2020-01-14 00:00:00
1,32,1141.0,119.6,0.24145209,7.0,195038883,0.0,32,5,0.0,湖北,2020-01-14 00:00:00
2,186,17928.0,356.8,0.96974105,31.0,194965633,0.0,186,5,0.0,湖北,2020-01-13 00:00:00
1,3000,10800.0,0.05,0.05,5.0,195187765,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,4000,26720.0,0.04,0.04,4.0,195184244,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,24,2640.0,41.2,0.165312,4.0,195192758,0.0,24,5,0.0,湖北,2020-01-16 00:00:00
2,120,12189.0,233.5,0.62608345,20.0,195133461,0.0,120,5,0.0,湖北,2020-01-15 00:00:00
2,42,4020.3,52.5,0.08134062,7.0,195072552,0.0,42,5,0.0,湖北,2020-01-14 00:00:00
2,102,10559.4,205.6,0.51066915,17.0,195072845,0.0,102,5,0.0,湖北,2020-01-14 00:00:00
2,240,51288.0,228.0,20.673839,40.0,195039991,0.0,240,5,0.0,湖北,2020-01-14 00:00:00
2,60,0.0,75.0,0.11438135,10.0,194988885,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
1,120,1353.6,64.8,0.099312,6.0,195048174,0.0,120,5,0.0,湖北,2020-01-14 00:00:00
1,43,1282.0,80.58,0.21236959,8.0,194960438,0.0,43,5,0.0,湖北,2020-01-13 00:00:00
1,102,26141.43,176.8,0.6414876,17.0,194752857,0.0,102,5,0.0,湖北,2020-01-09 00:00:00
1,41,930.0,135.61,0.27693475,7.1,195128636,0.0,41,5,0.0,湖北,2020-01-15 00:00:00
1,480,4454.4,704.76,0.8548,40.0,195137775,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,1703,36960.0,3189.61666667,280.21431336,285.66666667,195053848,0.0,0,5,0.0,湖北,2020-01-14 00:00:00
1,68,2108.0,354.705,0.52066019,17.0,195191826,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
2,30,3180.0,45.0,0.20349455,5.0,195050364,0.0,30,5,0.0,湖北,2020-01-14 00:00:00
2,60,6360.0,90.0,0.4069891,10.0,195050368,0.0,60,5,0.0,湖北,2020-01-14 00:00:00
3,18,6084.0,31.2,0.10107585,3.0,194987705,0.0,18,5,0.0,湖北,2020-01-13 00:00:00
1,24,1245.0,117.6,0.22211169,6.0,194983663,0.0,0,5,0.0,湖北,2020-01-13 00:00:00
1,220,12750.0,956.16666667,24.66666667,51.66666667,195136871,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,60,0.0,76.8,0.131,10.0,194994988,0.0,60,5,0.0,湖北,2020-01-13 00:00:00
1,20,0.0,25.6,0.04366667,3.33333333,194994992,0.0,20,5,0.0,湖北,2020-01-13 00:00:00
2,30,9750.0,56.5,0.1816425,5.0,195151118,0.0,30,5,0.0,湖北,2020-01-15 00:00:00
0,1,0.0,0.028,0.003,1.0,195133510,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
0,1000,0.0,3800.0,3400.0,1000.0,195133376,0.0,0,5,0.0,湖北,2020-01-15 00:00:00
1,960,3600.0,165.0,0.7813145,80.0,195182135,0.0,960,5,0.0,湖北,2020-01-16 00:00:00
1,216,3492.0,392.4,0.92076552,36.0,195208805,0.0,216,5,0.0,湖北,2020-01-16 00:00:00
2,650,82870.0,0.1025,0.1025,1.25,195193404,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,3200,4030.0,0.03,0.03,3.0,195214959,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,6000,15900.0,0.1,0.1,10.0,195213894,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,600,600.0,0.02,0.02,2.0,195213183,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,40,114.0,0.06667917,0.06667917,0.07916667,195211884,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,3650,100344.0,0.3708,0.3708,6.3,195211126,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,20,142.0,0.0025,0.0025,0.25,195206623,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,550,3866.5,0.055,0.055,0.55,195206610,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,20,54.0,0.02455556,0.01244444,0.11111111,195199619,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,10,92.0,0.0001,0.0001,0.1,195197677,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,130,1014.0,4.60416667,0.10833333,0.54166667,195197502,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,70,546.0,2.47916667,0.05833333,0.29166667,195195978,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,1000,7600.0,0.01,0.01,1.0,195195582,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,130,117.0,8.125e-05,8.125e-05,0.08125,195192517,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
1,460,8023.6,0.00625,0.00625,0.625,195194258,0.0,0,5,0.0,湖北,2020-01-16 00:00:00
